codBairro,bairro,codLocalidade,municipio,codMunicipioIBGE
12017,JARDIM PANORAMA,2236,Sarandi,4126256
12018,JARDIM PANORAMA,2211,Umuarama,4128104
12019,JARDIM PANORAMA,978,Araraquara,3503208
12020,JARDIM PANORAMA,946,Bauru,3506003
12021,JARDIM PANORAMA,902,Botucatu,3507506
12022,JARDIM PANORAMA,834,Cotia,3513009
12023,JARDIM PANORAMA,811,Franca,3516200
12024,JARDIM PANORAMA,791,Indaiatuba,3520509
12025,JARDIM PANORAMA,754,Jacareí,3524402
12026,JARDIM PANORAMA,678,Mogi Mirim,3530805
12027,JARDIM PANORAMA,535,Rio Claro,3543907
12028,JARDIM PANORAMA,468,São José do Rio Preto,3549805
12029,JARDIM PANORAMA,412,São Paulo,3550308
12030,JARDIM PANORAMA,438,Taboão da Serra,3552809
12031,JARDIM PANORAMA,342,Valinhos,3556206
12032,JARDIM PANORAMA,913,Caçapava,3508504
12034,JARDIM PANORAMA (ZONA LESTE),412,São Paulo,3550308
12035,JARDIM PANORAMA (ZONA SUL),412,São Paulo,3550308
12036,JARDIM PANORAMA D´OESTE,412,São Paulo,3550308
12037,JARDIM PANORAMA II,2478,Foz do Iguaçu,4108304
12038,Jardim Panorâmico,3881,Patos de Minas,3148004
12039,Jardim Panorâmico,1234,Lages,4209300
12040,JARDIM PANSANI,677,Mogi Guaçu,3530706
12041,JARDIM PANTANAL,412,São Paulo,3550308
12042,JARDIM PÂNTANO,485,Santa Bárbara D´Oeste,3545803
12043,JARDIM PAPAI NOEL,412,São Paulo,3550308
12044,Jardim Paquetá,4352,Belo Horizonte,3106200
12046,JARDIM PAQUETÁ (ZONA NORTE),412,São Paulo,3550308
12047,JARDIM PAQUETÁ (ZONA SUL),412,São Paulo,3550308
12048,JARDIM PAQUETÁ I,4679,Planaltina,5217609
12049,JARDIM PAQUETÁ II,4679,Planaltina,5217609
12051,JARDIM PARÁ (FAZENDINHA),444,Santana de Parnaíba,3547304
12052,JARDIM PARACATU,2403,Londrina,4113700
12053,JARDIM PARADISO,3527,Campo Grande,5002704
12054,JARDIM PARAGUAÇU,412,São Paulo,3550308
12055,JARDIM PARAÍBA,2107,Volta Redonda,3306305
12056,JARDIM PARAÍBA,754,Jacareí,3524402
12058,Jardim Paraíso,4877,Aparecida de Goiânia,5201405
12059,Jardim Paraíso,3881,Patos de Minas,3148004
12060,Jardim Paraíso,3830,Poços de Caldas,3151800
12061,Jardim Paraíso,3213,Tucuruí,1508100
12063,Jardim Paraíso,2580,Apucarana,4101408
12064,Jardim Paraíso,2381,Maringá,4115200
12065,Jardim Paraíso,2322,Paranavaí,4118402
12067,Jardim Paraíso,2211,Umuarama,4128104
12070,Jardim Paraíso,2120,São João de Meriti,3305109
12071,Jardim Paraíso,1230,Joinville,4209102
12072,Jardim Paraíso,930,Avaré,3504503
12073,Jardim Paraíso,943,Barueri,3505708
12074,Jardim Paraíso,947,Bebedouro,3506102
12075,Jardim Paraíso,902,Botucatu,3507506
12076,Jardim Paraíso,861,Campinas,3509502
12077,Jardim Paraíso,838,Cruzeiro,3513405
12078,Jardim Paraíso,768,Guarulhos,3518800
12079,Jardim Paraíso,791,Indaiatuba,3520509
12080,Jardim Paraíso,731,Itapecerica da Serra,3522208
12081,Jardim Paraíso,735,Itapira,3522604
12082,Jardim Paraíso,749,Itu,3523909
12083,Jardim Paraíso,754,Jacareí,3524402
12084,Jardim Paraíso,708,Lins,3527108
12085,Jardim Paraíso,659,Marília,3529005
12086,Jardim Paraíso,662,Matão,3529302
12087,Jardim Paraíso,508,Presidente Prudente,3541406
12088,Jardim Paraíso,479,Salto,3545209
12089,Jardim Paraíso,485,Santa Bárbara D´Oeste,3545803
12090,Jardim Paraíso,446,Santo André,3547809
12091,Jardim Paraíso,458,São Carlos,3548906
12092,Jardim Paraíso,468,São José do Rio Preto,3549805
12093,Jardim Paraíso,419,São Vicente,3551009
12094,Jardim Paraíso,426,Sertãozinho,3551702
12095,Jardim Paraíso,431,Sorocaba,3552205
12096,Jardim Paraíso,438,Taboão da Serra,3552809
12097,Jardim Paraíso,347,Várzea Paulista,3556503
12098,Jardim Paraíso,353,Votorantim,3557006
12099,Jardim Paraíso,3460,Cuiabá,5103403
12101,JARDIM PARAÍSO DA USINA,926,Atibaia,3504107
12102,JARDIM PARAÍSO DE VIRACOPOS,861,Campinas,3509502
12103,JARDIM PARAÍSO DO SOL,469,São José dos Campos,3549904
12104,JARDIM PARAÍSO DO TANQUE,926,Atibaia,3504107
12106,JARDIM PARAÍSO I (NOVA VENEZA),433,Sumaré,3552403
12107,Jardim Paraíso II,902,Botucatu,3507506
12108,Jardim Paraíso II,662,Matão,3529302
12109,Jardim Paraíso II,749,Itu,3523909
12110,JARDIM PARAÍSO II (NOVA VENEZA),433,Sumaré,3552403
12111,JARDIM PARAÍSO III,662,Matão,3529302
12112,JARDIM PARAÍSO MINERAL,2536,Campo Largo,4104204
12113,Loteamento Panorama Tropical,963,Amparo,3501905
12117,Jardim Paraná,2478,Foz do Iguaçu,4108304
12118,Jardim Paraná,2403,Londrina,4113700
12120,Jardim Paraná,925,Assis,3504008
12121,Jardim Paraná,431,Sorocaba,3552205
12122,Jardim Paraná,2320,Paranaguá,4118204
12124,JARDIM PARANAGUÁ,2320,Paranaguá,4118204
12125,JARDIM PARANAPANEMA,861,Campinas,3509502
12126,JARDIM PARANAPUNGA,3503,Três Lagoas,5008305
12127,Jardim Paranavaí,2322,Paranavaí,4118402
12128,Jardim Paranavaí,663,Mauá,3529401
12129,JARDIM PARARANGABA,469,São José dos Campos,3549904
12130,JARDIM PARATI,3527,Campo Grande,5002704
12132,JARDIM PARATI,689,Jaú,3525300
12133,JARDIM PARATI,659,Marília,3529005
12134,JARDIM PARATI II,947,Bebedouro,3506102
12135,JARDIM PARATY,2403,Londrina,4113700
12136,JARDIM PARATY,811,Franca,3516200
12137,JARDIM PARAVENTI,768,Guarulhos,3518800
12138,JARDIM PARIGOT,2203,Toledo,4127700
12140,JARDIM PARIS,696,Jundiaí,3525904
12141,JARDIM PARIS,588,Ourinhos,3534708
12142,JARDIM PARIS,508,Presidente Prudente,3541406
12143,JARDIM PARIS,412,São Paulo,3550308
12144,JARDIM PARIS,2381,Maringá,4115200
12145,JARDIM PARIS,2403,Londrina,4113700
12146,JARDIM PARIS III,2381,Maringá,4115200
12147,JARDIM PARIZZOTTO,2203,Toledo,4127700
12148,JARDIM PARNAÍBA,444,Santana de Parnaíba,3547304
12149,JARDIM PARQUE AVENIDA,706,Limeira,3526902
12150,JARDIM PARQUE JUPIÁ,556,Piracicaba,3538709
12151,JARDIM PARQUE MORUMBI,412,São Paulo,3550308
12152,JARDIM PARQUE REAL ATIBAIA,926,Atibaia,3504107
12153,JARDIM PARQUE RESIDENCIAL,535,Rio Claro,3543907
12156,Núcleo Habitacional Participação,3379,Rondonópolis,5107602
12157,JARDIM PASCHOAL INNECCHI,531,Ribeirão Preto,3543402
12159,JARDIM PASSA VINTE,2137,Queimados,3304144
12160,JARDIM PASSAREDO,3460,Cuiabá,5103403
12161,JARDIM PASSÁRGADA I,834,Cotia,3513009
12162,JARDIM PATENTE,412,São Paulo,3550308
12163,JARDIM PATENTE NOVO,412,São Paulo,3550308
12164,JARDIM PATRIARCA,753,Jaboticabal,3524303
12165,JARDIM PATRIARCA,686,Jandira,3525003
12166,JARDIM PATRIARCA,531,Ribeirão Preto,3543402
12167,Jardim Patrícia,3572,Uberlândia,3170206
12169,JARDIM PATRICIA,2174,Belford Roxo,3300456
12170,Jardim Patrícia,741,Itaquaquecetuba,3523107
12171,Jardim Patrícia,678,Mogi Mirim,3530805
12172,JARDIM PAU PRETO,791,Indaiatuba,3520509
12173,JARDIM PAULA,444,Santana de Parnaíba,3547304
12176,Jardim Paulicéia,861,Campinas,3509502
12178,Jardim Paulicéia,270,Gurupi,1709500
12179,JARDIM PAULINO,2538,Campo Mourão,4104303
12180,JARDIM PAULISTA,3527,Campo Grande,5002704
12181,JARDIM PAULISTA,3539,Dourados,5003702
12182,JARDIM PAULISTA,3460,Cuiabá,5103403
12183,JARDIM PAULISTA,3379,Rondonópolis,5107602
12184,JARDIM PAULISTA,2848,Paulista,2610707
12185,JARDIM PAULISTA,2580,Apucarana,4101408
12186,JARDIM PAULISTA,2581,Arapongas,4101507
12187,JARDIM PAULISTA,2538,Campo Mourão,4104303
12188,JARDIM PAULISTA,2322,Paranavaí,4118402
12189,JARDIM PAULISTA,2203,Toledo,4127700
12190,JARDIM PAULISTA,960,Americana,3501608
12191,JARDIM PAULISTA,973,Araçatuba,3502804
12192,JARDIM PAULISTA,925,Assis,3504008
12193,JARDIM PAULISTA,926,Atibaia,3504107
12194,JARDIM PAULISTA,930,Avaré,3504503
12195,JARDIM PAULISTA,943,Barueri,3505708
12196,JARDIM PAULISTA,946,Bauru,3506003
12197,JARDIM PAULISTA,862,Campo Limpo Paulista,3509601
12198,JARDIM PAULISTA,874,Carapicuíba,3510609
12199,JARDIM PAULISTA,811,Franca,3516200
12200,JARDIM PAULISTA,768,Guarulhos,3518800
12201,JARDIM PAULISTA,732,Itapetininga,3522307
12202,JARDIM PAULISTA,733,Itapeva,3522406
12203,JARDIM PAULISTA,734,Itapevi,3522505
12204,JARDIM PAULISTA,753,Jaboticabal,3524303
12205,JARDIM PAULISTA,706,Limeira,3526902
12206,JARDIM PAULISTA,663,Mauá,3529401
12207,JARDIM PAULISTA,676,Mogi das Cruzes,3530607
12208,JARDIM PAULISTA,677,Mogi Guaçu,3530706
12209,JARDIM PAULISTA,678,Mogi Mirim,3530805
12210,JARDIM PAULISTA,588,Ourinhos,3534708
12211,JARDIM PAULISTA,508,Presidente Prudente,3541406
12212,JARDIM PAULISTA,531,Ribeirão Preto,3543402
12213,JARDIM PAULISTA,535,Rio Claro,3543907
12214,JARDIM PAULISTA,485,Santa Bárbara D´Oeste,3545803
12215,JARDIM PAULISTA,458,São Carlos,3548906
12216,JARDIM PAULISTA,468,São José do Rio Preto,3549805
12217,JARDIM PAULISTA,469,São José dos Campos,3549904
12218,JARDIM PAULISTA,412,São Paulo,3550308
12219,JARDIM PAULISTA,433,Sumaré,3552403
12220,JARDIM PAULISTA,435,Suzano,3552502
12221,JARDIM PAULISTA,385,Tatuí,3554003
12222,JARDIM PAULISTA,398,Tupã,3555000
12223,JARDIM PAULISTA,342,Valinhos,3556206
12224,JARDIM PAULISTA,347,Várzea Paulista,3556503
12225,JARDIM PAULISTA,353,Votorantim,3557006
12226,JARDIM PAULISTA,367,Araguaína,1702109
12227,JARDIM PAULISTA,978,Araraquara,3503208
12228,JARDIM PAULISTA,2381,Maringá,4115200
12229,JARDIM PAULISTA,1890,Ariquemes,1100023
12230,JARDIM PAULISTA (TAQUARALTO),301,Palmas,1721000
12231,JARDIM PAULISTA I,696,Jundiaí,3525904
12233,JARDIM PAULISTA II,696,Jundiaí,3525904
12234,JARDIM PAULISTA II,535,Rio Claro,3543907
12235,JARDIM PAULISTA III,2381,Maringá,4115200
12236,JARDIM PAULISTANO,3881,Patos de Minas,3148004
12237,JARDIM PAULISTANO,3206,Campina Grande,2504009
12238,JARDIM PAULISTANO,960,Americana,3501608
12239,JARDIM PAULISTANO,930,Avaré,3504503
12240,JARDIM PAULISTANO,861,Campinas,3509502
12241,JARDIM PAULISTANO,811,Franca,3516200
12242,JARDIM PAULISTANO,508,Presidente Prudente,3541406
12243,JARDIM PAULISTANO,531,Ribeirão Preto,3543402
12244,JARDIM PAULISTANO,458,São Carlos,3548906
12245,JARDIM PAULISTANO,412,São Paulo,3550308
12246,JARDIM PAULISTANO,431,Sorocaba,3552205
12247,JARDIM PAULISTANO,433,Sumaré,3552403
12248,JARDIM PAULISTANO (VILA XAVIER),978,Araraquara,3503208
12249,JARDIM PAULISTANO (ZONA NORTE),412,São Paulo,3550308
12250,JARDIM PAULISTINHA,773,Hortolândia,3519071
12251,JARDIM PAULO AFONSO,412,São Paulo,3550308
12252,JARDIM PAULO ARCHETTI,811,Franca,3516200
12254,JARDIM PAULO CAMPOS,3685,São João Del Rei,3162500
12255,JARDIM PAULO COELHO MACHADO,3527,Campo Grande,5002704
12256,JARDIM PAULO VI,412,São Paulo,3550308
12257,JARDIM PAVÃO,676,Mogi das Cruzes,3530607
12258,JARDIM PAVESI,562,Pirassununga,3539301
12259,JARDIM PAZ,960,Americana,3501608
12260,JARDIM PAZINI,438,Taboão da Serra,3552809
12261,JARDIM PEABIRU,902,Botucatu,3507506
12263,JARDIM PEDRA ALTA,367,Araguaína,1702109
12264,JARDIM PEDRA BRANCA,412,São Paulo,3550308
12265,JARDIM PEDRA BRANCA,531,Ribeirão Preto,3543402
12267,JARDIM PEDRA MAR,754,Jacareí,3524402
12268,JARDIM PEDREIRA,749,Itu,3523909
12269,JARDIM PEDRINA,965,Andradina,3502101
12270,JARDIM PEDRO BORGONI,879,Catanduva,3511102
12271,JARDIM PEDRO BRAGA,5542,Alagoinhas,2900702
12273,JARDIM PEDRO GONÇALVES,438,Taboão da Serra,3552809
12274,JARDIM PEDRO JOSÉ NUNES,412,São Paulo,3550308
12275,JARDIM PEDRO OMETTO,689,Jaú,3525300
12276,JARDIM PEDROSO,791,Indaiatuba,3520509
12277,JARDIM PEDROSO,753,Jaboticabal,3524303
12278,JARDIM PEDROSO,663,Mauá,3529401
12281,JARDIM PÊNFICO,3527,Campo Grande,5002704
12282,JARDIM PENHA,412,São Paulo,3550308
12283,JARDIM PEREIRA,768,Guarulhos,3518800
12284,JARDIM PEREIRA,662,Matão,3529302
12285,JARDIM PEREIRA DO AMPARO,754,Jacareí,3524402
12286,JARDIM PEREIRA LEITE,412,São Paulo,3550308
12287,JARDIM PERETA,567,Poá,3539806
12288,JARDIM PERI,412,São Paulo,3550308
12289,JARDIM PERI NOVO,412,São Paulo,3550308
12290,JARDIM PERI PERI,412,São Paulo,3550308
12291,JARDIM PERIMETRAL,2236,Sarandi,4126256
12292,JARDIM PERINA,753,Jaboticabal,3524303
12294,JARDIM PERNAMBUCO,2126,Nova Iguaçu,3303500
12295,JARDIM PERÓ,2177,Cabo Frio,3300704
12296,JARDIM PEROBAL,2403,Londrina,4113700
12297,Jardim Pérola,4128,Governador Valadares,3127701
12298,Jardim Pérola,2403,Londrina,4113700
12299,Jardim Pérola,952,Birigüi,3506508
12300,Jardim Pérola,806,Ferraz de Vasconcelos,3515707
12301,Jardim Pérola,706,Limeira,3526902
12302,Jardim Pérola,659,Marília,3529005
12303,Jardim Pérola,485,Santa Bárbara D´Oeste,3545803
12304,JARDIM PÉROLA I,412,São Paulo,3550308
12305,JARDIM PÉROLA II,412,São Paulo,3550308
12306,JARDIM PÉROLA III,412,São Paulo,3550308
12307,JARDIM PERRACINI,567,Poá,3539806
12309,JARDIM PERY,753,Jaboticabal,3524303
12311,JARDIM PETROLAR,5542,Alagoinhas,2900702
12312,JARDIM PETRONI,456,São Bernardo do Campo,3548708
12313,Jardim Petrópolis,4874,Anápolis,5201108
12314,Jardim Petrópolis,4818,Goiânia,5208707
12315,JARDIM PETRÓPOLIS,4358,Betim,3106705
12316,Jardim Petrópolis,3582,Varginha,3170701
12317,Jardim Petrópolis,3527,Campo Grande,5002704
12318,Jardim Petrópolis,3460,Cuiabá,5103403
12319,Jardim Petrópolis,2581,Arapongas,4101507
12320,Jardim Petropólis,2478,Foz do Iguaçu,4108304
12321,Jardim Petrópolis,2211,Umuarama,4128104
12322,Jardim Petrópolis,1757,Cruz Alta,4306106
12323,Jardim Petrópolis,946,Bauru,3506003
12324,Jardim Petrópolis,861,Campinas,3509502
12325,Jardim Petrópolis,834,Cotia,3513009
12326,Jardim Petrópolis,731,Itapecerica da Serra,3522208
12327,Jardim Petrópolis,696,Jundiaí,3525904
12328,Jardim Petrópolis,556,Piracicaba,3538709
12329,Jardim Petrópolis,562,Pirassununga,3539301
12330,Jardim Petrópolis,508,Presidente Prudente,3541406
12331,Jardim Petrópolis,412,São Paulo,3550308
12332,Jardim Petrópolis,69,Maceió,2704302
12333,Jardim Petrópolis,2852,Petrolina,2611101
12334,JARDIM PHILADÉLPHIA,3830,Poços de Caldas,3151800
12335,JARDIM PIATA,2381,Maringá,4115200
12337,Jardim Piatã A,676,Mogi das Cruzes,3530607
12339,Jardim Piatã B,676,Mogi das Cruzes,3530607
12341,JARDIM PIAZZA DI ROMA,431,Sorocaba,3552205
12342,JARDIM PIAZZA DI ROMA II,431,Sorocaba,3552205
12344,JARDIM PICERNO I,433,Sumaré,3552403
12345,JARDIM PICERNO II,433,Sumaré,3552403
12346,JARDIM PICOLO,412,São Paulo,3550308
12348,JARDIM PIEMONT,4358,Betim,3106705
12349,JARDIM PIGNATARY,874,Carapicuíba,3510609
12350,JARDIM PILAR,733,Itapeva,3522406
12351,JARDIM PILAR,663,Mauá,3529401
12353,Jardim Pindorama I,3379,Rondonópolis,5107602
12354,JARDIM PINDORAMA,857,Embu das Artes,3515004
12355,JARDIM PINHAL,768,Guarulhos,3518800
12356,JARDIM PINHEIRINHO,857,Embu das Artes,3515004
12357,JARDIM PINHEIRINHO,741,Itaquaquecetuba,3523107
12358,JARDIM PINHEIRO,708,Lins,3527108
12359,JARDIM PINHEIRO,567,Poá,3539806
12360,JARDIM PINHEIROS,2381,Maringá,4115200
12361,JARDIM PINHEIROS,2101,Teresópolis,3305802
12362,JARDIM PINHEIROS,930,Avaré,3504503
12363,JARDIM PINHEIROS,952,Birigüi,3506508
12364,JARDIM PINHEIROS,857,Embu das Artes,3515004
12365,JARDIM PINHEIROS,768,Guarulhos,3518800
12366,JARDIM PINHEIROS,412,São Paulo,3550308
12367,JARDIM PINHEIROS,342,Valinhos,3556206
12369,JARDIM PINHEIROS,2580,Apucarana,4101408
12370,JARDIM PINHEIROS,731,Itapecerica da Serra,3522208
12372,JARDIM PINHEIROS (VILA XAVIER),978,Araraquara,3503208
12373,JARDIM PINHEIROS I,811,Franca,3516200
12374,JARDIM PINHEIROS II,2381,Maringá,4115200
12375,JARDIM PINHEIROS II,811,Franca,3516200
12376,JARDIM PINHEIROS II,978,Araraquara,3503208
12378,JARDIM PIO XII,2538,Campo Mourão,4104303
12380,JARDIM PIONEIRA,834,Cotia,3513009
12382,Jardim dos Pioneiros,3379,Rondonópolis,5107602
12383,JARDIM PIONEIROS,2403,Londrina,4113700
12385,JARDIM PIQUEROBY,412,São Paulo,3550308
12387,JARDIM PIRACUAMA,412,São Paulo,3550308
12388,JARDIM PIRAJUSSARA,412,São Paulo,3550308
12389,JARDIM PIRAJUSSARA,438,Taboão da Serra,3552809
12391,JARDIM PIRATININGA,3539,Dourados,5003702
12392,JARDIM PIRATININGA,2164,Duque de Caxias,3301702
12393,JARDIM PIRATININGA,979,Araras,3503307
12394,JARDIM PIRATININGA,947,Bebedouro,3506102
12395,JARDIM PIRATININGA,706,Limeira,3526902
12396,JARDIM PIRATININGA,531,Ribeirão Preto,3543402
12397,JARDIM PIRATININGA,412,São Paulo,3550308
12398,JARDIM PIRATININGA,431,Sorocaba,3552205
12399,JARDIM PIRES DE CAMPOS,689,Jaú,3525300
12400,JARDIM PIRES DE MELLO,431,Sorocaba,3552205
12401,JARDIM PIRES I,689,Jaú,3525300
12402,JARDIM PIRINEUS,4352,Belo Horizonte,3106200
12403,JARDIM PIRITUBA,412,São Paulo,3550308
12404,JARDIM PISSINATTI,678,Mogi Mirim,3530805
12405,JARDIM PITA,861,Campinas,3509502
12407,JARDIM PITANGUEIRAS I,696,Jundiaí,3525904
12408,JARDIM PITANGUEIRAS II,696,Jundiaí,3525904
12409,JARDIM PITANGUI,431,Sorocaba,3552205
12410,JARDIM PITORESCO,2126,Nova Iguaçu,3303500
12411,Conjunto Habitacional Santiago II,2403,Londrina,4113700
12412,JARDIM PLACAFORD,5210,Salvador,2927408
12413,JARDIM PLANALTINA,508,Presidente Prudente,3541406
12414,JARDIM PLANALTO,4950,Colatina,3201506
12415,JARDIM PLANALTO,4874,Anápolis,5201108
12416,JARDIM PLANALTO,4818,Goiânia,5208707
12418,JARDIM PLANALTO,3830,Poços de Caldas,3151800
12419,JARDIM PLANALTO,3503,Três Lagoas,5008305
12423,JARDIM PLANALTO,2403,Londrina,4113700
12424,JARDIM PLANALTO,2203,Toledo,4127700
12425,JARDIM PLANALTO,1883,Alegrete,4300406
12428,JARDIM PLANALTO,946,Bauru,3506003
12429,JARDIM PLANALTO,952,Birigüi,3506508
12430,JARDIM PLANALTO,902,Botucatu,3507506
12431,JARDIM PLANALTO,861,Campinas,3509502
12432,JARDIM PLANALTO,874,Carapicuíba,3510609
12433,JARDIM PLANALTO,811,Franca,3516200
12434,JARDIM PLANALTO,696,Jundiaí,3525904
12435,JARDIM PLANALTO,706,Limeira,3526902
12436,JARDIM PLANALTO,659,Marília,3529005
12437,JARDIM PLANALTO,663,Mauá,3529401
12438,JARDIM PLANALTO,676,Mogi das Cruzes,3530607
12439,JARDIM PLANALTO,677,Mogi Guaçu,3530706
12440,JARDIM PLANALTO,678,Mogi Mirim,3530805
12441,JARDIM PLANALTO,556,Piracicaba,3538709
12442,JARDIM PLANALTO,562,Pirassununga,3539301
12443,JARDIM PLANALTO,567,Poá,3539806
12444,JARDIM PLANALTO,508,Presidente Prudente,3541406
12445,JARDIM PLANALTO,468,São José do Rio Preto,3549805
12446,JARDIM PLANALTO,412,São Paulo,3550308
12447,JARDIM PLANALTO,431,Sorocaba,3552205
12448,JARDIM PLANALTO,435,Suzano,3552502
12449,JARDIM PLANALTO,342,Valinhos,3556206
12451,JARDIM PLANALTO,479,Salto,3545209
12452,JARDIM PLANALTO,385,Tatuí,3554003
12453,JARDIM PLANALTO,4779,Luziânia,5212501
12454,JARDIM PLANALTO,2581,Arapongas,4101507
12455,JARDIM PLANALTO,1975,Parnamirim,2403251
12456,JARDIM PLANALTO,806,Ferraz de Vasconcelos,3515707
12457,JARDIM PLANALTO,768,Guarulhos,3518800
12458,JARDIM PLANALTO BANCÁRIO,806,Ferraz de Vasconcelos,3515707
12459,JARDIM PLANALTO DE VIRACOPOS,861,Campinas,3509502
12460,JARDIM PLANALTO DO BELÉM,812,Francisco Morato,3516309
12461,JARDIM PLANALTO II,3830,Poços de Caldas,3151800
12462,JARDIM PLANALTO MIRIM,678,Mogi Mirim,3530805
12463,JARDIM PLANALTO VERDE,2529,Cambé,4103701
12464,JARDIM PLANALTO VERDE,677,Mogi Guaçu,3530706
12465,JARDIM PLANALTO VERDE,675,Mococa,3530508
12466,JARDIM PLATINA,585,Osasco,3534401
12467,JARDIM POLASTRI,2136,Quatis,3304128
12468,JARDIM POLETI,412,São Paulo,3550308
12469,JARDIM POLIVALENTE,3879,Passos,3147907
12470,JARDIM POLO CENTRO,2478,Foz do Iguaçu,4108304
12472,JARDIM POLYANA,659,Marília,3529005
12473,Jardim Pompéia,791,Indaiatuba,3520509
12474,Jardim Pompéia,435,Suzano,3552502
12476,JARDIM PONTA GROSSA,2580,Apucarana,4101408
12477,JARDIM PONTE ALTA,2173,Barra Mansa,3300407
12478,JARDIM PONTE ALTA,2107,Volta Redonda,3306305
12479,JARDIM PONTE ALTA I,768,Guarulhos,3518800
12480,JARDIM PONTE ALTA II,768,Guarulhos,3518800
12481,JARDIM PONTE GRANDE,676,Mogi das Cruzes,3530607
12482,JARDIM PONTE RASA,412,São Paulo,3550308
12483,JARDIM POPI,952,Birigüi,3506508
12484,JARDIM POPULAR,874,Carapicuíba,3510609
12485,JARDIM POPULAR,662,Matão,3529302
12486,JARDIM POPULAR,412,São Paulo,3550308
12488,Jardim Pôr do Sol,733,Itapeva,3522406
12489,JARDIM PORANGABA,2164,Duque de Caxias,3301702
12490,JARDIM PORTAL DA COLINA,431,Sorocaba,3552205
12491,JARDIM PORTAL DAS FLORES,2581,Arapongas,4101507
12492,JARDIM PORTAL DAS ROSAS,706,Limeira,3526902
12494,JARDIM PORTAL DE ITAMARACÁ,2403,Londrina,4113700
12495,JARDIM PORTAL DE VERSALHES 1,2403,Londrina,4113700
12496,JARDIM PORTAL DO ITAVUVU,431,Sorocaba,3552205
12497,JARDIM PORTAL DO LAGO,2580,Apucarana,4101408
12498,JARDIM PORTAL DO SOL,659,Marília,3529005
12499,JARDIM PORTAL I E II,412,São Paulo,3550308
12501,JARDIM PORTEIRA GRANDE,412,São Paulo,3550308
12502,JARDIM PORTELA,734,Itapevi,3522505
12504,JARDIM PORTINARI,811,Franca,3516200
12505,JARDIM PORTO ALEGRE,2203,Toledo,4127700
12506,JARDIM PORTO BELO,2478,Foz do Iguaçu,4108304
12508,JARDIM PORTO SEGURO,2381,Maringá,4115200
12509,JARDIM PORTO SEGURO,426,Sertãozinho,3551702
12510,JARDIM PORTO SEGURO,531,Ribeirão Preto,3543402
12512,JARDIM PORTUGAL,2164,Duque de Caxias,3301702
12513,JARDIM PORTUGAL,978,Araraquara,3503208
12514,JARDIM PORTUGAL,535,Rio Claro,3543907
12516,JARDIM PORTUGAL,469,São José dos Campos,3549904
12517,JARDIM PORTUGAL,342,Valinhos,3556206
12519,JARDIM POUSO ALEGRE,412,São Paulo,3550308
12520,JARDIM PRAIANO,767,Guarujá,3518701
12521,JARDIM PRAINHA,412,São Paulo,3550308
12522,JARDIM PRESIDENCIAL,1909,Ji-Paraná,1100122
12523,JARDIM PRESIDENCIAL,930,Avaré,3504503
12524,JARDIM PRESIDENTE,4818,Goiânia,5208707
12525,JARDIM PRESIDENTE,4689,Rio Verde,5218805
12526,JARDIM PRESIDENTE,3527,Campo Grande,5002704
12527,JARDIM PRESIDENTE,704,Leme,3526704
12528,JARDIM PRESIDENTE,659,Marília,3529005
12529,JARDIM PRESIDENTE,677,Mogi Guaçu,3530706
12530,JARDIM PRESIDENTE,412,São Paulo,3550308
12531,JARDIM PRESIDENTE,2403,Londrina,4113700
12532,JARDIM PRESIDENTE DUTRA,768,Guarulhos,3518800
12533,JARDIM PRESIDENTE DUTRA,706,Limeira,3526902
12534,JARDIM PRESIDENTE I,3460,Cuiabá,5103403
12535,JARDIM PRESIDENTE II,3460,Cuiabá,5103403
12536,JARDIM PRESIDENTE KENNEDY,2580,Apucarana,4101408
12537,JARDIM PRESIDENTE KENNEDY,857,Embu das Artes,3515004
